0.500932173,112.78959827415696,1.20983e-07
0.50451026,115.34030974532752,1.16003e-07
0.5081139047,115.36380073995709,1.16854e-07
0.5117432897,115.87173116220949,1.1931399999999998e-07
0.5153985989,109.00101807619744,1.19145e-07
0.5190800175,105.63729589675904,1.1844099999999997e-07
0.5227877319,116.21810401993967,1.1716299999999999e-07
0.52652193,113.34246754658469,1.15418e-07
0.5302828009,122.10478023125928,1.1378199999999999e-07
0.5340705352,118.91559836319772,1.1311599999999999e-07
0.5378853248,119.22668935626636,1.1292699999999999e-07
0.5417273628,117.51072630968312,1.10496e-07
0.5455968439,122.72459543834243,1.09421e-07
0.5494939643,121.84243915247974,1.10326e-07
0.5534189211,124.4138588243135,1.1013799999999999e-07
0.5573719134,121.74075128795948,1.09105e-07
0.5613531414,123.4267355576216,1.0735699999999999e-07
0.5653628067,123.70583524730407,1.05439e-07
0.5694011125,123.93332217720511,9.992819999999999e-08
0.5734682633,127.3411387292606,9.81966e-08
0.5775644651,125.8895157248272,9.89123e-08
0.5816899256,128.16824628251143,1.02333e-07
0.5858448536,127.98072872710893,1.0196799999999999e-07
0.5900294597,122.80432364078158,8.63461e-08
0.5942439559,127.53603656658704,8.93083e-08
0.5984885556,128.14602343035995,9.53611e-08
0.6027634738,126.59075866713717,1.01391e-07
0.6070689272,127.52095484902723,1.02785e-07
0.6114051338,126.2640646036846,1.0385899999999999e-07
0.6157723134,123.60947039697484,1.04661e-07
0.620170687,127.16015402454347,1.04834e-07
0.6246004776,124.36695720451554,1.03799e-07
0.6290619096,126.753491967704,9.75466e-08
0.633555209,125.79052894694284,1.0240899999999999e-07
0.6380806033,126.42948920657872,1.0587899999999999e-07
0.6426383219,126.40731374777705,1.0718699999999999e-07
0.6472285957,125.60877847041536,9.530279999999999e-08
0.6518516571,124.26373697640712,1.0032399999999999e-07
0.6565077403,116.204211013689,1.02648e-07
0.6611970813,123.63108082316232,1.0958699999999999e-07
0.6659199176,123.96337404495226,1.1170199999999999e-07
0.6706764885,123.21100124473259,1.12851e-07
0.6754670348,123.02642090404956,1.1340899999999999e-07
0.6802917993,123.02264404743904,1.1351199999999999e-07
0.6851510265,121.79671802281624,1.08699e-07
0.6900449624,122.07024882377885,9.40958e-08
0.694973855,122.05284029170637,9.00761e-08
0.6999379539,119.77034708991796,9.16037e-08
0.7049375107,120.4569296569686,9.809780000000001e-08
0.7099727787,119.9992134923294,1.04481e-07
0.7150440128,119.12853556843397,9.399989999999999e-08
0.72015147,117.03750126277907,6.20909e-08
0.7252954091,118.7840980951465,6.18408e-08
0.7304760906,116.79625306919908,6.611369999999999e-08
0.735693777,117.36200332908167,9.32021e-08
0.7409487325,114.69408239230516,1.07271e-07
0.7462412235,116.15984794552368,1.1448899999999999e-07
0.7515715179,115.07397578045016,1.15353e-07
0.7569398859,114.81488720154422,1.10913e-07
0.7623465994,114.89507695374336,3.3953100000000005e-08
0.7677919322,112.44622222526255,9.755730000000001e-08
0.7732761603,112.41674766639925,1.15572e-07
0.7787995615,112.39993372161663,1.1591499999999999e-07
0.7843624155,112.3001468689835,1.13141e-07
0.7899650042,111.58316237805595,1.0039600000000001e-07
0.7956076113,109.88736001715075,1.0084899999999999e-07
0.8012905228,110.178937225966,9.5848e-08
0.8070140266,108.7347482510534,1.02428e-07
